AccX,AccY,AccZ,GyrX,GyrY,GyrZ,EulerX,EulerY,EulerZ,Task ID,Trial ID,Description
0.132,-1.164,0.061,-234.3971178,-29.7365202,-15.0114996,28.06348284,2.13713334,-25.04972376,23,3,Forward fall when trying to get up
0.081,-0.988,0.078,-234.5690052,-30.9970278,-15.0687954,25.6971663,1.90222056,-25.3247436,23,3,Forward fall when trying to get up
-0.014,-0.8,0.214,-230.9593698,-33.4607472,-12.1467096,23.3480385,1.62720072,-25.57111554,23,3,Forward fall when trying to get up
-0.037,-0.595,0.242,-235.0273716,-34.1482968,-7.8495246,20.96453322,1.31207382,-25.77165084,23,3,Forward fall when trying to get up
-0.051,-0.401,0.324,-220.0731678,-34.2628884,-4.6409598,18.72999702,0.98548776,-25.93207908,23,3,Forward fall when trying to get up
-0.096,-0.297,0.39,-207.983754,-33.0596766,-0.2291832,16.62151158,0.64744254,-26.03521152,23,3,Forward fall when trying to get up
-0.108,-0.226,0.391,-202.540653,-35.9817624,3.3231564,14.5817811,0.26929026,-26.0982369,23,3,Forward fall when trying to get up
-0.097,-0.2,0.435,-192.2847048,-36.0390582,3.724227,12.6337239,-0.10313244,-26.14407354,23,3,Forward fall when trying to get up
-0.059,-0.23,0.425,-184.205997,-33.2888598,5.6149884,10.7716104,-0.4583664,-26.1555327,23,3,Forward fall when trying to get up
-0.004,-0.229,0.374,-177.3877968,-35.809875,8.59437,8.97252228,-0.84224826,-26.13261438,23,3,Forward fall when trying to get up
0.057,-0.178,0.329,-167.1891444,-41.9978214,14.1520626,7.28229618,-1.29488508,-26.05240026,23,3,Forward fall when trying to get up
0.078,-0.058,0.294,-155.271618,-46.8679644,19.8816426,5.71239126,-1.79335854,-25.90916076,23,3,Forward fall when trying to get up
0.027,0.078,0.194,-143.2395,-44.404245,25.4393352,4.25707794,-2.26891368,-25.6971663,23,3,Forward fall when trying to get up
-0.04,0.234,-0.039,-137.6818074,-40.6227222,27.9603504,2.85333084,-2.70436176,-25.44506478,23,3,Forward fall when trying to get up
-0.054,0.419,-0.225,-124.2745902,-41.0237928,22.5172494,1.58709366,-3.12835068,-25.2387999,23,3,Forward fall when trying to get up
0.044,0.42,-0.38,-103.13244,-38.3308902,13.5791046,0.53858052,-3.5236917,-25.11274914,23,3,Forward fall when trying to get up
0.098,0.433,-0.5,-89.7252228,-37.0130868,12.2613012,-0.38961144,-3.8961144,-24.99242796,23,3,Forward fall when trying to get up
0.019,0.647,-0.454,-83.5945722,-37.6433406,14.2666542,-1.24331886,-4.27426668,-24.84918846,23,3,Forward fall when trying to get up
-0.126,1.093,-0.601,-74.198061,-30.366774,17.4179232,-2.01108258,-4.57793442,-24.67157148,23,3,Forward fall when trying to get up
-0.266,1.657,-0.997,-36.8984952,-28.934379,20.3973048,-2.39496444,-4.86441342,-24.45957702,23,3,Forward fall when trying to get up
-0.633,2.155,-1.472,-7.3911582,-32.372127,11.4018642,-2.47517856,-5.17954032,-24.33925584,23,3,Forward fall when trying to get up
-0.627,2.082,-1.747,34.7785506,-33.1169724,1.2032118,-2.12567418,-5.5003968,-24.32779668,23,3,Forward fall when trying to get up
-0.223,1.332,-1.945,132.6970728,-27.7311672,0.9740286,-0.7734933,-5.76395748,-24.32779668,23,3,Forward fall when trying to get up
-0.14,0.575,-2.037,241.6163886,-31.9137606,10.6570188,1.66730778,-6.05043648,-24.25331214,23,3,Forward fall when trying to get up
0.398,0.055,-2.48,237.3764994,-43.4875122,25.5539268,4.06227222,-6.46869582,-24.04704726,23,3,Forward fall when trying to get up
0.607,0.16,-3.505,225.9746352,-45.1490904,29.8511118,6.33691548,-6.90987348,-23.81786406,23,3,Forward fall when trying to get up
-1.407,0.491,-3.969,174.9240774,-29.0489706,37.4714532,8.0787078,-7.2192708,-23.50273716,23,3,Forward fall when trying to get up
-2.591,0.894,-3.993,11.6310474,54.2018268,22.0015872,8.14746276,-6.72079734,-23.19333984,23,3,Forward fall when trying to get up
0.012,-0.91,-0.432,-10.1413566,6.9900876,-5.2712136,56.24155728,2.17151082,-26.6711949,23,4,Forward fall when trying to get up
0.002,-0.88,-0.414,-8.307891,8.3651868,-4.3544808,56.15561358,2.25172494,-26.62535826,23,4,Forward fall when trying to get up
-0.006,-0.861,-0.408,-8.0787078,10.4278356,-3.5523396,56.07539946,2.33766864,-26.5566033,23,4,Forward fall when trying to get up
-0.018,-0.869,-0.395,-8.3651868,11.6310474,-3.2658606,55.98945576,2.42361234,-26.47638918,23,4,Forward fall when trying to get up
-0.026,-0.891,-0.408,-8.4797784,13.4072172,-3.6669312,55.93215996,2.50955604,-26.3847159,23,4,Forward fall when trying to get up
-0.026,-0.899,-0.405,-6.8182002,15.2406828,-3.8388186,55.863405,2.62414764,-26.27585388,23,4,Forward fall when trying to get up
-0.008,-0.897,-0.365,-5.5003968,16.7303736,-4.010706,55.81183878,2.74446882,-26.16126228,23,4,Forward fall when trying to get up
0.021,-0.871,-0.362,-5.5576926,18.5638392,-3.2085648,55.76027256,2.87051958,-26.02375236,23,4,Forward fall when trying to get up
0.056,-0.844,-0.366,-5.156622,19.9389384,-2.1772404,55.70870634,2.99084076,-25.8690537,23,4,Forward fall when trying to get up
0.071,-0.83,-0.344,-3.437748,20.2254174,-1.2605076,55.70870634,3.11689152,-25.70862546,23,4,Forward fall when trying to get up
0.069,-0.821,-0.337,-2.86479,20.7983754,-0.4583664,55.68578802,3.23148312,-25.53673806,23,4,Forward fall when trying to get up
0.054,-0.823,-0.358,-2.5210152,21.3140376,-0.6875496,55.66859928,3.3518043,-25.36485066,23,4,Forward fall when trying to get up
0.029,-0.835,-0.382,-2.1199446,22.2880662,-1.6615782,55.65714012,3.48358464,-25.18723368,23,4,Forward fall when trying to get up
0.006,-0.839,-0.343,0.572958,24.2361234,-2.7501984,55.66859928,3.63255372,-25.00388712,23,4,Forward fall when trying to get up
-0.003,-0.819,-0.351,0.6875496,27.1009134,-3.4950438,55.70870634,3.79871154,-24.79189266,23,4,Forward fall when trying to get up
0.003,-0.795,-0.359,1.4896908,29.0489706,-4.0680018,55.73162466,3.98778768,-24.57416862,23,4,Forward fall when trying to get up
0.018,-0.777,-0.337,4.6409598,30.9970278,-3.9534102,55.79465004,4.18832298,-24.33925584,23,4,Forward fall when trying to get up
0.033,-0.76,-0.316,6.7036086,33.231564,-2.7501984,55.87486416,4.38885828,-24.07569516,23,4,Forward fall when trying to get up
0.049,-0.746,-0.305,8.3651868,34.2628884,-0.9167328,55.9779966,4.583664,-23.78921616,23,4,Forward fall when trying to get up
0.051,-0.742,-0.277,10.886202,34.950438,1.0313244,56.1212361,4.7555514,-23.491278,23,4,Forward fall when trying to get up
0.051,-0.729,-0.263,13.6364004,34.5493674,2.1772404,56.28166434,4.92170922,-23.18761026,23,4,Forward fall when trying to get up
0.049,-0.732,-0.209,17.761698,33.4607472,2.1772404,56.48219964,5.08213746,-22.89540168,23,4,Forward fall when trying to get up
0.046,-0.733,-0.214,20.340009,33.4607472,1.145916,56.71138284,5.24829528,-22.6031931,23,4,Forward fall when trying to get up
0.06,-0.73,-0.202,24.2361234,33.8618178,0.0572958,56.9806731,5.42591226,-22.3167141,23,4,Forward fall when trying to get up
0.072,-0.734,-0.183,28.2468294,33.9764094,-0.9167328,57.30725916,5.6149884,-22.0302351,23,4,Forward fall when trying to get up
0.088,-0.736,-0.171,31.7418732,34.7212548,-1.432395,57.65103396,5.80979412,-21.73802652,23,4,Forward fall when trying to get up
0.103,-0.72,-0.185,32.945085,34.663959,-1.3178034,58.0119975,5.99887026,-21.44581794,23,4,Forward fall when trying to get up
0.096,-0.711,-0.171,35.1223254,35.0077338,-0.286479,58.39587936,6.17648724,-21.14787978,23,4,Forward fall when trying to get up
0.084,-0.715,-0.155,36.6120162,35.236917,1.145916,58.79694996,6.34837464,-20.83275288,23,4,Forward fall when trying to get up
0.062,-0.714,-0.153,36.382833,35.236917,2.8074942,59.20947972,6.49734372,-20.5118964,23,4,Forward fall when trying to get up
0.038,-0.71,-0.147,36.0390582,35.0650296,4.870143,59.61055032,6.62912406,-20.17958076,23,4,Forward fall when trying to get up
0.024,-0.702,-0.13,35.6379876,34.8931422,6.4744254,60.01162092,6.74371566,-19.83580596,23,4,Forward fall when trying to get up
0.024,-0.689,-0.118,34.5493674,33.804522,6.9327918,60.39550278,6.8468481,-19.50349032,23,4,Forward fall when trying to get up
0.041,-0.667,-0.112,32.658606,32.2002396,6.1306506,60.7621959,6.94425096,-19.18836342,23,4,Forward fall when trying to get up
0.062,-0.651,-0.106,30.4813656,30.7678446,4.6409598,61.11170028,7.0473834,-18.89042526,23,4,Forward fall when trying to get up
0.078,-0.641,-0.098,28.7624916,29.507337,2.9220858,61.43828634,7.15624542,-18.61540542,23,4,Forward fall when trying to get up
0.09,-0.635,-0.085,27.0436176,28.5333084,1.6615782,61.74195408,7.2765666,-18.35184474,23,4,Forward fall when trying to get up
0.095,-0.637,-0.091,23.8350528,27.3300966,1.145916,62.01124434,7.3911582,-18.09974322,23,4,Forward fall when trying to get up
0.109,-0.657,-0.13,19.9962342,25.78311,1.8334656,62.24042754,7.48856106,-17.85910086,23,4,Forward fall when trying to get up
0.14,-0.698,-0.171,14.4385416,19.3086846,3.9534102,62.4237741,7.54585686,-17.66429514,23,4,Forward fall when trying to get up
0.193,-0.76,-0.198,7.2765666,10.313244,6.6463128,62.51544738,7.5343977,-17.54397396,23,4,Forward fall when trying to get up
0.24,-0.848,-0.23,-3.0366774,-2.86479,7.6203414,62.48679948,7.45418358,-17.5325148,23,4,Forward fall when trying to get up
0.217,-0.94,-0.316,-19.3086846,-13.9228794,4.1825934,62.2805346,7.35105114,-17.64137682,23,4,Forward fall when trying to get up
0.154,-1.016,-0.391,-33.1742682,-17.475219,-2.86479,61.91957106,7.29375534,-17.81326422,23,4,Forward fall when trying to get up
0.102,-1.088,-0.434,-44.8053156,-11.8029348,-10.1986524,61.45547508,7.32240324,-17.96796288,23,4,Forward fall when trying to get up
0.078,-1.134,-0.461,-60.5616606,-0.8021412,-15.5844576,60.82522128,7.448454,-18.05390658,23,4,Forward fall when trying to get up
0.072,-1.139,-0.485,-80.8443738,6.302538,-17.18874,60.00016176,7.61461182,-18.08828406,23,4,Forward fall when trying to get up
0.088,-1.071,-0.513,-97.1736768,6.302538,-17.2460358,59.00894442,7.78076964,-18.12266154,23,4,Forward fall when trying to get up
0.051,-1.018,-0.537,-111.6695142,6.016059,-18.8503182,57.868758,7.95838662,-18.17995734,23,4,Forward fall when trying to get up
-0.029,-1.015,-0.558,-120.0919968,17.0741484,-24.8090814,56.64835746,8.23340646,-18.17422776,23,4,Forward fall when trying to get up
-0.097,-1.004,-0.558,-130.7490156,33.6326346,-32.085648,55.33055406,8.65739538,-18.07109532,23,4,Forward fall when trying to get up
-0.155,-0.986,-0.568,-139.801752,48.0711762,-38.5600734,53.93253654,9.21889422,-17.9049375,23,4,Forward fall when trying to get up
-0.169,-0.941,-0.596,-148.396122,59.7022236,-42.112413,52.4543049,9.87206634,-17.6757543,23,4,Forward fall when trying to get up
-0.107,-0.898,-0.599,-152.5787154,67.4944524,-42.112413,50.94742536,10.58253426,-17.40073446,23,4,Forward fall when trying to get up
-0.008,-0.861,-0.611,-157.1623794,64.4004792,-39.8778768,49.3889796,11.25289512,-17.15436252,23,4,Forward fall when trying to get up
0.121,-0.791,-0.646,-162.4908888,59.9887026,-39.7632852,47.76750846,11.91179682,-16.9595568,23,4,Forward fall when trying to get up
0.239,-0.725,-0.647,-165.5275662,54.6028974,-41.3102718,46.10593026,12.5477802,-16.83350604,23,4,Forward fall when trying to get up
0.308,-0.638,-0.696,-165.6421578,51.7954032,-43.7739912,44.4328929,13.18376358,-16.77048066,23,4,Forward fall when trying to get up
0.329,-0.567,-0.689,-159.568803,44.690724,-46.2950064,42.7999626,13.79109906,-16.79339898,23,4,Forward fall when trying to get up
0.28,-0.496,-0.537,-150.2868834,32.3148312,-47.4409224,41.24151684,14.31822042,-16.92517932,23,4,Forward fall when trying to get up
0.196,-0.475,-0.261,-140.7184848,28.4760126,-47.7274014,39.7632852,14.81669388,-17.10852588,23,4,Forward fall when trying to get up
0.094,-0.525,0.083,-146.1615858,28.934379,-47.7846972,38.22202818,15.31516734,-17.29760202,23,4,Forward fall when trying to get up
0.083,-0.531,0.146,-161.1157896,28.8770832,-48.0711762,36.5260725,15.80218164,-17.5038669,23,4,Forward fall when trying to get up
0.098,-0.484,0.186,-166.0432284,25.78311,-46.8106686,34.77282102,16.25481846,-17.7330501,23,4,Forward fall when trying to get up
0.087,-0.411,0.249,-170.3977092,20.5691922,-47.8992888,32.9737329,16.66734822,-18.0195291,23,4,Forward fall when trying to get up
0.103,-0.336,0.248,-170.455005,15.8709366,-49.9046418,31.1402673,17.03977092,-18.3633039,23,4,Forward fall when trying to get up
0.121,-0.281,0.249,-170.5695966,7.2765666,-49.7900502,29.28961296,17.32624992,-18.77010408,23,4,Forward fall when trying to get up
0.115,-0.218,0.22,-169.3663848,-3.6096354,-47.4409224,27.43322904,17.49813732,-19.21701132,23,4,Forward fall when trying to get up
0.169,-0.169,0.206,-167.3610318,-19.5378678,-44.404245,25.5825747,17.49813732,-19.72121436,23,4,Forward fall when trying to get up
0.26,-0.142,0.106,-168.2777646,-33.3461556,-44.690724,23.71473162,17.37781614,-20.29417236,23,4,Forward fall when trying to get up
0.361,-0.124,-0.024,-167.4183276,-42.4561878,-49.3889796,21.8296998,17.1600921,-20.9416149,23,4,Forward fall when trying to get up
0.473,-0.077,-0.098,-168.736131,-47.7274014,-53.4569814,19.91602008,16.89080184,-21.64635324,23,4,Forward fall when trying to get up
0.539,-0.007,-0.217,-172.8614286,-56.436363,-52.0818822,17.9622333,16.51837914,-22.35109158,23,4,Forward fall when trying to get up
0.592,0.123,-0.403,-179.3931498,-67.8382272,-44.9199072,15.96833946,15.99125778,-23.00999328,23,4,Forward fall when trying to get up
0.516,0.273,-0.583,-181.627686,-85.7145168,-37.528749,13.95725688,15.25787154,-23.62878792,23,4,Forward fall when trying to get up
0.444,0.459,-0.705,-174.1219362,-101.4708618,-31.9710564,12.0607659,14.33540916,-24.20174592,23,4,Forward fall when trying to get up
0.637,0.678,-0.843,-161.0584938,-110.3517108,-28.074942,10.313244,13.30408476,-24.71740812,23,4,Forward fall when trying to get up
0.986,0.96,-1.156,-146.8491354,-133.212735,-20.3973048,8.74333908,12.02638842,-25.17577452,23,4,Forward fall when trying to get up
0.884,1.389,-1.512,-112.2424722,-171.0852588,-3.8961144,7.5630456,10.35335106,-25.496631,23,4,Forward fall when trying to get up
0.632,1.799,-2.427,-56.3217714,-211.707981,20.912967,6.99581718,8.2505952,-25.6112226,23,4,Forward fall when trying to get up
0.003,1.73,-3.481,6.9327918,-224.026578,29.4500412,7.09322004,6.02751816,-25.65132966,23,4,Forward fall when trying to get up
0.177,1.409,-3.996,45.3782736,-163.6368048,-4.8128472,7.55158644,4.4404245,-25.94926782,23,4,Forward fall when trying to get up
0.916,1.467,-3.996,24.4653066,-91.1576178,-17.6471064,7.78649922,3.57525792,-26.27585388,23,4,Forward fall when trying to get up
0.043,-0.788,-0.321,6.9900876,-4.9847346,2.4064236,62.01124434,2.42934192,-26.44774128,23,5,Forward fall when trying to get up
0.031,-0.793,-0.321,8.2505952,-4.1825934,1.9480572,62.1086472,2.38923486,-26.4706596,23,5,Forward fall when trying to get up
0.008,-0.806,-0.329,9.7975818,-3.2658606,0.9740286,62.20605006,2.36631654,-26.4993075,23,5,Forward fall when trying to get up
-0.012,-0.82,-0.318,11.2299768,-1.2605076,0.1718874,62.32064166,2.36058696,-26.50503708,23,5,Forward fall when trying to get up
-0.02,-0.827,-0.324,11.3445684,0.6302538,0.2291832,62.43523326,2.36631654,-26.4993075,23,5,Forward fall when trying to get up
-0.021,-0.835,-0.304,11.8602306,1.8334656,0.9740286,62.55555444,2.36631654,-26.47638918,23,5,Forward fall when trying to get up
-0.018,-0.843,-0.326,10.2559482,1.8907614,2.3491278,62.6816052,2.33766864,-26.44774128,23,5,Forward fall when trying to get up
-0.013,-0.852,-0.347,8.9381448,1.0886202,3.5523396,62.77327848,2.30902074,-26.41909338,23,5,Forward fall when trying to get up
-0.011,-0.878,-0.33,9.6829902,1.145916,3.724227,62.87068134,2.28610242,-26.39044548,23,5,Forward fall when trying to get up
-0.011,-0.909,-0.344,8.1360036,2.6929026,2.4637194,62.95662504,2.27464326,-26.356068,23,5,Forward fall when trying to get up
-0.011,-0.938,-0.346,6.875496,5.0420304,0.4010706,63.02538,2.291832,-26.31023136,23,5,Forward fall when trying to get up
-0.024,-0.956,-0.345,6.9327918,8.7089616,-0.859437,63.12851244,2.3204799,-26.23001724,23,5,Forward fall when trying to get up
-0.042,-0.973,-0.331,5.9587632,10.9434978,-0.8021412,63.19153782,2.37204612,-26.13261438,23,5,Forward fall when trying to get up
-0.055,-0.974,-0.306,5.9587632,13.3499214,-0.4583664,63.2545632,2.4350715,-26.01802278,23,5,Forward fall when trying to get up
-0.045,-0.979,-0.266,6.589017,15.5844576,0.1145916,63.32904774,2.49809688,-25.87478328,23,5,Forward fall when trying to get up
-0.028,-0.971,-0.268,5.156622,16.1574156,1.2032118,63.38634354,2.55539268,-25.7258142,23,5,Forward fall when trying to get up
-0.006,-0.968,-0.249,5.3285094,16.615782,2.3491278,63.4837464,2.60122932,-25.55965638,23,5,Forward fall when trying to get up
0.016,-0.988,-0.227,4.9274388,16.7876694,3.2658606,63.5410422,2.64133638,-25.39349856,23,5,Forward fall when trying to get up
0.036,-0.988,-0.2,4.4117766,15.5844576,3.5523396,63.58687884,2.67571386,-25.2387999,23,5,Forward fall when trying to get up
0.041,-0.983,-0.194,3.437748,14.0947668,3.6669312,63.6269859,2.69863218,-25.0955604,23,5,Forward fall when trying to get up
0.046,-0.966,-0.215,1.8334656,13.8082878,3.0939732,63.6556338,2.72728008,-24.95805048,23,5,Forward fall when trying to get up
0.036,-0.956,-0.201,2.4064236,13.750992,2.1199446,63.74730708,2.76165756,-24.82054056,23,5,Forward fall when trying to get up
0.014,-0.95,-0.158,3.5523396,14.32395,1.0313244,63.78741414,2.81322378,-24.68876022,23,5,Forward fall when trying to get up
-0.005,-0.932,-0.137,2.2345362,15.183387,0.4583664,63.81606204,2.87051958,-24.5512503,23,5,Forward fall when trying to get up
-0.016,-0.912,-0.138,1.432395,15.8709366,0.5156622,63.83325078,2.93354496,-24.40228122,23,5,Forward fall when trying to get up
-0.015,-0.911,-0.129,2.291832,15.8709366,0.859437,63.86189868,2.99084076,-24.25904172,23,5,Forward fall when trying to get up
-0.009,-0.924,-0.096,3.2085648,15.9282324,0.9740286,63.9707607,3.0366774,-24.10434306,23,5,Forward fall when trying to get up
0.004,-0.926,-0.058,2.578311,16.329303,1.0313244,64.00513818,3.0939732,-23.9496444,23,5,Forward fall when trying to get up
0.023,-0.924,-0.048,1.145916,15.756345,0.9740286,64.02232692,3.151269,-23.8064049,23,5,Forward fall when trying to get up
0.039,-0.914,-0.061,-0.4010706,14.7823164,0.9167328,64.02232692,3.20283522,-23.66889498,23,5,Forward fall when trying to get up
0.048,-0.908,-0.052,-0.6302538,13.9228794,0.859437,64.02232692,3.24867186,-23.53711464,23,5,Forward fall when trying to get up
0.048,-0.893,-0.039,-1.2032118,12.318597,1.0886202,64.09681146,3.2945085,-23.41679346,23,5,Forward fall when trying to get up
0.046,-0.872,-0.042,-2.7501984,10.1986524,1.2605076,64.07389314,3.3231564,-23.3193906,23,5,Forward fall when trying to get up
0.052,-0.837,-0.061,-5.0420304,7.6776372,0.6302538,64.02232692,3.34607472,-23.25063564,23,5,Forward fall when trying to get up
0.055,-0.804,-0.057,-4.583664,5.72958,-0.0572958,63.98221986,3.36899304,-23.19906942,23,5,Forward fall when trying to get up
